open_time,open,high,low,close,volume,close_time,quote_volume,trades
2026-04-24T06:00:00+00:00,2314.75,2316.87,2308.71,2309.2,5049.9538,2026-04-24T06:59:59.999000+00:00,11678413.907459,69542
2026-04-24T07:00:00+00:00,2309.21,2316.85,2308.48,2311.63,8194.8432,2026-04-24T07:59:59.999000+00:00,18953725.125587,68299
2026-04-24T08:00:00+00:00,2311.63,2322.99,2307.49,2315.24,11658.1971,2026-04-24T08:59:59.999000+00:00,27003768.717928,84426
2026-04-24T09:00:00+00:00,2315.24,2315.79,2303.74,2310.18,6774.4396,2026-04-24T09:59:59.999000+00:00,15639565.584456,97064
2026-04-24T10:00:00+00:00,2310.19,2319.06,2306.0,2316.02,4784.8663,2026-04-24T10:59:59.999000+00:00,11068033.225894,77546
2026-04-24T11:00:00+00:00,2316.01,2332.26,2316.01,2328.1,12651.4171,2026-04-24T11:59:59.999000+00:00,29443789.444393,181816
2026-04-24T12:00:00+00:00,2328.1,2331.85,2318.53,2325.25,9855.0136,2026-04-24T12:59:59.999000+00:00,22929271.843367,126499
2026-04-24T13:00:00+00:00,2325.26,2331.67,2310.99,2317.32,9015.9396,2026-04-24T13:59:59.999000+00:00,20930450.073579,197485
2026-04-24T14:00:00+00:00,2317.32,2318.4,2304.07,2313.41,13688.6377,2026-04-24T14:59:59.999000+00:00,31632659.009279,212058
2026-04-24T15:00:00+00:00,2313.42,2329.73,2301.61,2323.81,14252.1395,2026-04-24T15:59:59.999000+00:00,33003107.501246,179277
2026-04-24T16:00:00+00:00,2323.81,2324.23,2310.0,2316.67,6290.7827,2026-04-24T16:59:59.999000+00:00,14572709.842453,118035
2026-04-24T17:00:00+00:00,2316.66,2322.0,2308.82,2319.6,7562.0537,2026-04-24T17:59:59.999000+00:00,17513313.478317,104149
2026-04-24T18:00:00+00:00,2319.59,2321.41,2310.01,2319.92,5197.7671,2026-04-24T18:59:59.999000+00:00,12039834.031945,88320
2026-04-24T19:00:00+00:00,2319.93,2325.0,2319.22,2321.6,5615.6482,2026-04-24T19:59:59.999000+00:00,13037490.674645,77178
